30.75,1.73,10.2743
30.75,1.74,10.1566
30.75,1.75,10.0408
30.75,1.76,9.9270
30.75,1.77,9.8152
30.75,1.78,9.7052
30.75,1.79,9.5971
30.75,1.80,9.4907
30.75,1.81,9.3862
30.75,1.82,9.2833
30.75,1.83,9.1821
30.75,1.84,9.0826
30.75,1.85,8.9847
30.75,1.86,8.8883
30.75,1.87,8.7935
30.75,1.88,8.7002
30.75,1.89,8.6084
30.75,1.90,8.5180
30.75,1.91,8.4290
30.75,1.92,8.3415
30.75,1.93,8.2553
30.75,1.94,8.1704
30.75,1.95,8.0868
30.75,1.96,8.0045
30.75,1.97,7.9234
30.75,1.98,7.8436
30.75,1.99,7.7650
31.00,1.00,31.0000
31.00,1.01,30.3892
31.00,1.02,29.7962
31.00,1.03,29.2205
31.00,1.04,28.6612
31.00,1.05,28.1179
31.00,1.06,27.5899
31.00,1.07,27.0766
31.00,1.08,26.5775
31.00,1.09,26.0921
31.00,1.10,25.6198
31.00,1.11,25.1603
31.00,1.12,24.7130
31.00,1.13,24.2775
31.00,1.14,23.8535
31.00,1.15,23.4405
31.00,1.16,23.0380
31.00,1.17,22.6459
31.00,1.18,22.2637
31.00,1.19,21.8911
31.00,1.20,21.5278
31.00,1.21,21.1734
31.00,1.22,20.8277
31.00,1.23,20.4904
31.00,1.24,20.1613
31.00,1.25,19.8400
31.00,1.26,19.5263
31.00,1.27,19.2200
31.00,1.28,18.9209
31.00,1.29,18.6287
31.00,1.30,18.3432
31.00,1.31,18.0642
31.00,1.32,17.7916
31.00,1.33,17.5250
31.00,1.34,17.2644
31.00,1.35,17.0096
31.00,1.36,16.7604
31.00,1.37,16.5166
31.00,1.38,16.2781
31.00,1.39,16.0447
31.00,1.40,15.8163
31.00,1.41,15.5928
31.00,1.42,15.3739
31.00,1.43,15.1597
31.00,1.44,14.9498
31.00,1.45,14.7444
31.00,1.46,14.5431
31.00,1.47,14.3459
31.00,1.48,14.1527
31.00,1.49,13.9633
31.00,1.50,13.7778
31.00,1.51,13.5959
31.00,1.52,13.4176
31.00,1.53,13.2428
31.00,1.54,13.0713
31.00,1.55,12.9032
31.00,1.56,12.7383
31.00,1.57,12.5766
31.00,1.58,12.4179
31.00,1.59,12.2622
31.00,1.60,12.1094
31.00,1.61,11.9594
31.00,1.62,11.8122
31.00,1.63,11.6677
31.00,1.64,11.5259
31.00,1.65,11.3866
31.00,1.66,11.2498
31.00,1.67,11.1155
31.00,1.68,10.9836
31.00,1.69,10.8540
31.00,1.70,10.7266
31.00,1.71,10.6016
31.00,1.72,10.4786
31.00,1.73,10.3578
31.00,1.74,10.2391
31.00,1.75,10.1224
31.00,1.76,10.0077
31.00,1.77,9.8950
31.00,1.78,9.7841
31.00,1.79,9.6751
31.00,1.80,9.5679
31.00,1.81,9.4625
31.00,1.82,9.3588
31.00,1.83,9.2568
31.00,1.84,9.1564
31.00,1.85,9.0577
31.00,1.86,8.9606
31.00,1.87,8.8650
31.00,1.88,8.7709
31.00,1.89,8.6784
31.00,1.90,8.5873
31.00,1.91,8.4976
31.00,1.92,8.4093
31.00,1.93,8.3224
31.00,1.94,8.2368
31.00,1.95,8.1525
31.00,1.96,8.0696
31.00,1.97,7.9878
31.00,1.98,7.9074
31.00,1.99,7.8281
31.25,1.00,31.2500
31.25,1.01,30.6343
31.25,1.02,30.0365
31.25,1.03,29.4561
31.25,1.04,28.8924
31.25,1.05,28.3447
31.25,1.06,27.8124
31.25,1.07,27.2950
31.25,1.08,26.7918
31.25,1.09,26.3025
31.25,1.10,25.8264
31.25,1.11,25.3632
31.25,1.12,24.9123
31.25,1.13,24.4733
31.25,1.14,24.0459
31.25,1.15,23.6295
31.25,1.16,23.2238
31.25,1.17,22.8285
31.25,1.18,22.4433
31.25,1.19,22.0677
31.25,1.20,21.7014
31.25,1.21,21.3442
31.25,1.22,20.9957
31.25,1.23,20.6557
31.25,1.24,20.3239
31.25,1.25,20.0000
31.25,1.26,19.6838
31.25,1.27,19.3750
31.25,1.28,19.0735
31.25,1.29,18.7789
31.25,1.30,18.4911
31.25,1.31,18.2099
31.25,1.32,17.9350
31.25,1.33,17.6663
31.25,1.34,17.4037
31.25,1.35,17.1468
31.25,1.36,16.8955
31.25,1.37,16.6498
31.25,1.38,16.4094
31.25,1.39,16.1741
31.25,1.40,15.9439
31.25,1.41,15.7185
31.25,1.42,15.4979
31.25,1.43,15.2819
31.25,1.44,15.0704
31.25,1.45,14.8633
31.25,1.46,14.6603
31.25,1.47,14.4616
31.25,1.48,14.2668
31.25,1.49,14.0759
31.25,1.50,13.8889
31.25,1.51,13.7055
31.25,1.52,13.5258
31.25,1.53,13.3496
31.25,1.54,13.1768
31.25,1.55,13.0073
31.25,1.56,12.8411
31.25,1.57,12.6780
31.25,1.58,12.5180
31.25,1.59,12.3611
31.25,1.60,12.2070
31.25,1.61,12.0559
31.25,1.62,11.9075
31.25,1.63,11.7618
31.25,1.64,11.6188
31.25,1.65,11.4784
31.25,1.66,11.3405
31.25,1.67,11.2051
31.25,1.68,11.0721
31.25,1.69,10.9415
31.25,1.70,10.8131
31.25,1.71,10.6870
31.25,1.72,10.5631
31.25,1.73,10.4414
31.25,1.74,10.3217
31.25,1.75,10.2041
31.25,1.76,10.0885
31.25,1.77,9.9748
31.25,1.78,9.8630
31.25,1.79,9.7531
31.25,1.80,9.6451
31.25,1.81,9.5388
31.25,1.82,9.4342
31.25,1.83,9.3314
31.25,1.84,9.2303
31.25,1.85,9.1308
31.25,1.86,9.0328
31.25,1.87,8.9365
31.25,1.88,8.8417
31.25,1.89,8.7484
31.25,1.90,8.6565
31.25,1.91,8.5661
31.25,1.92,8.4771
31.25,1.93,8.3895
31.25,1.94,8.3032
31.25,1.95,8.2183
31.25,1.96,8.1346
31.25,1.97,8.0523
31.25,1.98,7.9711
31.25,1.99,7.8912
31.50,1.00,31.5000
31.50,1.01,30.8793
31.50,1.02,30.2768
31.50,1.03,29.6918
31.50,1.04,29.1235
31.50,1.05,28.5714
31.50,1.06,28.0349
31.50,1.07,27.5133
31.50,1.08,27.0062
31.50,1.09,26.5129
31.50,1.10,26.0331
31.50,1.11,25.5661
31.50,1.12,25.1116
31.50,1.13,24.6691
31.50,1.14,24.2382
31.50,1.15,23.8185
31.50,1.16,23.4096
31.50,1.17,23.0112
31.50,1.18,22.6228
31.50,1.19,22.2442
31.50,1.20,21.8750
31.50,1.21,21.5149
31.50,1.22,21.1637
31.50,1.23,20.8209
31.50,1.24,20.4865
31.50,1.25,20.1600
31.50,1.26,19.8413
31.50,1.27,19.5300
31.50,1.28,19.2261
31.50,1.29,18.9292
31.50,1.30,18.6391
31.50,1.31,18.3556
31.50,1.32,18.0785
31.50,1.33,17.8077
31.50,1.34,17.5429
31.50,1.35,17.2840
31.50,1.36,17.0307
31.50,1.37,16.7830
31.50,1.38,16.5406
31.50,1.39,16.3035
31.50,1.40,16.0714
31.50,1.41,15.8443
31.50,1.42,15.6219
31.50,1.43,15.4042
31.50,1.44,15.1910
31.50,1.45,14.9822
31.50,1.46,14.7776
31.50,1.47,14.5773
31.50,1.48,14.3809
31.50,1.49,14.1886
31.50,1.50,14.0000
31.50,1.51,13.8152
31.50,1.52,13.6340
31.50,1.53,13.4564
31.50,1.54,13.2822
31.50,1.55,13.1113
31.50,1.56,12.9438
31.50,1.57,12.7794
31.50,1.58,12.6182
31.50,1.59,12.4600
31.50,1.60,12.3047
31.50,1.61,12.1523
31.50,1.62,12.0027
31.50,1.63,11.8559
31.50,1.64,11.7118
31.50,1.65,11.5702
31.50,1.66,11.4313
31.50,1.67,11.2948
31.50,1.68,11.1607
31.50,1.69,11.0290
31.50,1.70,10.8997
31.50,1.71,10.7725
31.50,1.72,10.6476
31.50,1.73,10.5249
31.50,1.74,10.4043
31.50,1.75,10.2857
31.50,1.76,10.1692
31.50,1.77,10.0546
31.50,1.78,9.9419
31.50,1.79,9.8312
31.50,1.80,9.7222
31.50,1.81,9.6151
31.50,1.82,9.5097
31.50,1.83,9.4061
31.50,1.84,9.3041
31.50,1.85,9.2038
31.50,1.86,9.1051
31.50,1.87,9.0080
31.50,1.88,8.9124
31.50,1.89,8.8183
31.50,1.90,8.7258
31.50,1.91,8.6346
31.50,1.92,8.5449
31.50,1.93,8.4566
31.50,1.94,8.3696
31.50,1.95,8.2840
31.50,1.96,8.1997
31.50,1.97,8.1167
31.50,1.98,8.0349
31.50,1.99,7.9543
31.75,1.00,31.7500
31.75,1.01,31.1244
31.75,1.02,30.5171
31.75,1.03,29.9274
31.75,1.04,29.3547
31.75,1.05,28.7982
31.75,1.06,28.2574
31.75,1.07,27.7317
31.75,1.08,27.2205
31.75,1.09,26.7233
31.75,1.10,26.2397
31.75,1.11,25.7690
31.75,1.12,25.3109
31.75,1.13,24.8649
31.75,1.14,24.4306
31.75,1.15,24.0076
31.75,1.16,23.5954
31.75,1.17,23.1938
31.75,1.18,22.8024
31.75,1.19,22.4207
31.75,1.20,22.0486
31.75,1.21,21.6857
31.75,1.22,21.3316
31.75,1.23,20.9862
31.75,1.24,20.6491
31.75,1.25,20.3200
31.75,1.26,19.9987
31.75,1.27,19.6850
31.75,1.28,19.3787
31.75,1.29,19.0794
31.75,1.30,18.7870
31.75,1.31,18.5013
31.75,1.32,18.2220
31.75,1.33,17.9490
31.75,1.34,17.6821
31.75,1.35,17.4211
31.75,1.36,17.1659
31.75,1.37,16.9162
31.75,1.38,16.6719
31.75,1.39,16.4329
31.75,1.40,16.1990
31.75,1.41,15.9700
31.75,1.42,15.7459
31.75,1.43,15.5264
31.75,1.44,15.3115
31.75,1.45,15.1011
31.75,1.46,14.8949
31.75,1.47,14.6930
31.75,1.48,14.4951
31.75,1.49,14.3012
31.75,1.50,14.1111
31.75,1.51,13.9248
31.75,1.52,13.7422
31.75,1.53,13.5632
31.75,1.54,13.3876
31.75,1.55,13.2154
31.75,1.56,13.0465
31.75,1.57,12.8808
31.75,1.58,12.7183
31.75,1.59,12.5588
31.75,1.60,12.4023
31.75,1.61,12.2488
31.75,1.62,12.0980
31.75,1.63,11.9500
31.75,1.64,11.8047
31.75,1.65,11.6621
31.75,1.66,11.5220
31.75,1.67,11.3844
31.75,1.68,11.2493
31.75,1.69,11.1166
31.75,1.70,10.9862
31.75,1.71,10.8580
31.75,1.72,10.7322
31.75,1.73,10.6084
31.75,1.74,10.4869
31.75,1.75,10.3673
31.75,1.76,10.2499
31.75,1.77,10.1344
31.75,1.78,10.0208
31.75,1.79,9.9092
31.75,1.80,9.7994
31.75,1.81,9.6914
31.75,1.82,9.5852
31.75,1.83,9.4807
31.75,1.84,9.3780
31.75,1.85,9.2768
31.75,1.86,9.1774
31.75,1.87,9.0795
31.75,1.88,8.9831
31.75,1.89,8.8883
31.75,1.90,8.7950
31.75,1.91,8.7032
31.75,1.92,8.6127
31.75,1.93,8.5237
31.75,1.94,8.4361
31.75,1.95,8.3498
31.75,1.96,8.2648
31.75,1.97,8.1811
31.75,1.98,8.0987
31.75,1.99,8.0175
32.00,1.00,32.0000
32.00,1.01,31.3695
32.00,1.02,30.7574
32.00,1.03,30.1631
32.00,1.04,29.5858
32.00,1.05,29.0249
32.00,1.06,28.4799
32.00,1.07,27.9500
32.00,1.08,27.4348
32.00,1.09,26.9338
32.00,1.10,26.4463
32.00,1.11,25.9719
32.00,1.12,25.5102
32.00,1.13,25.0607
32.00,1.14,24.6230
32.00,1.15,24.1966
32.00,1.16,23.7812
32.00,1.17,23.3764
32.00,1.18,22.9819
32.00,1.19,22.5973
32.00,1.20,22.2222
32.00,1.21,21.8564
32.00,1.22,21.4996
32.00,1.23,21.1514
32.00,1.24,20.8117
32.00,1.25,20.4800
32.00,1.26,20.1562
32.00,1.27,19.8400
32.00,1.28,19.5312
32.00,1.29,19.2296
32.00,1.30,18.9349
32.00,1.31,18.6469
32.00,1.32,18.3655
32.00,1.33,18.0903
32.00,1.34,17.8213
32.00,1.35,17.5583
32.00,1.36,17.3010
32.00,1.37,17.0494
32.00,1.38,16.8032
32.00,1.39,16.5623
32.00,1.40,16.3265
32.00,1.41,16.0958
32.00,1.42,15.8699
32.00,1.43,15.6487
32.00,1.44,15.4321
32.00,1.45,15.2200
32.00,1.46,15.0122
32.00,1.47,14.8086
32.00,1.48,14.6092
32.00,1.49,14.4138
32.00,1.50,14.2222
32.00,1.51,14.0345
32.00,1.52,13.8504
32.00,1.53,13.6700
32.00,1.54,13.4930
32.00,1.55,13.3195
32.00,1.56,13.1492
32.00,1.57,12.9823
32.00,1.58,12.8185
32.00,1.59,12.6577
32.00,1.60,12.5000
32.00,1.61,12.3452
32.00,1.62,12.1933
32.00,1.63,12.0441
32.00,1.64,11.8977
32.00,1.65,11.7539
32.00,1.66,11.6127
32.00,1.67,11.4741
32.00,1.68,11.3379
32.00,1.69,11.2041
32.00,1.70,11.0727
32.00,1.71,10.9435
32.00,1.72,10.8167
32.00,1.73,10.6920
32.00,1.74,10.5694
32.00,1.75,10.4490
32.00,1.76,10.3306
32.00,1.77,10.2142
32.00,1.78,10.0997
32.00,1.79,9.9872
32.00,1.80,9.8765
32.00,1.81,9.7677
32.00,1.82,9.6607
32.00,1.83,9.5554
32.00,1.84,9.4518
32.00,1.85,9.3499
32.00,1.86,9.2496
32.00,1.87,9.1510
32.00,1.88,9.0539
32.00,1.89,8.9583
32.00,1.90,8.8643
32.00,1.91,8.7717
32.00,1.92,8.6806
32.00,1.93,8.5908
32.00,1.94,8.5025
32.00,1.95,8.4155
32.00,1.96,8.3299
32.00,1.97,8.2455
32.00,1.98,8.1624
32.00,1.99,8.0806
32.25,1.00,32.2500
32.25,1.01,31.6145
32.25,1.02,30.9977
32.25,1.03,30.3987
32.25,1.04,29.8169
32.25,1.05,29.2517
32.25,1.06,28.7024
32.25,1.07,28.1684
32.25,1.08,27.6492
32.25,1.09,27.1442
32.25,1.10,26.6529
32.25,1.11,26.1748
32.25,1.12,25.7095
32.25,1.13,25.2565
32.25,1.14,24.8153
32.25,1.15,24.3856
32.25,1.16,23.9670
32.25,1.17,23.5591
32.25,1.18,23.1614
32.25,1.19,22.7738
32.25,1.20,22.3958
32.25,1.21,22.0272
32.25,1.22,21.6676
32.25,1.23,21.3167
32.25,1.24,20.9742
32.25,1.25,20.6400
32.25,1.26,20.3137
32.25,1.27,19.9950
32.25,1.28,19.6838
32.25,1.29,19.3798
32.25,1.30,19.0828
32.25,1.31,18.7926
32.25,1.32,18.5090
32.25,1.33,18.2317
32.25,1.34,17.9606
32.25,1.35,17.6955
32.25,1.36,17.4362
32.25,1.37,17.1826
32.25,1.38,16.9345
32.25,1.39,16.6917
32.25,1.40,16.4541
32.25,1.41,16.2215
32.25,1.42,15.9939
32.25,1.43,15.7709
32.25,1.44,15.5527
32.25,1.45,15.3389
32.25,1.46,15.1295
32.25,1.47,14.9243
32.25,1.48,14.7233
32.25,1.49,14.5264
32.25,1.50,14.3333
32.25,1.51,14.1441
32.25,1.52,13.9586
32.25,1.53,13.7768
32.25,1.54,13.5984
32.25,1.55,13.4235
32.25,1.56,13.2520
32.25,1.57,13.0837
32.25,1.58,12.9186
32.25,1.59,12.7566
32.25,1.60,12.5977
32.25,1.61,12.4416
32.25,1.62,12.2885
32.25,1.63,12.1382
32.25,1.64,11.9906
32.25,1.65,11.8457
32.25,1.66,11.7034
32.25,1.67,11.5637
32.25,1.68,11.4264
32.25,1.69,11.2916
32.25,1.70,11.1592
32.25,1.71,11.0290
32.25,1.72,10.9012
32.25,1.73,10.7755
32.25,1.74,10.6520
32.25,1.75,10.5306
32.25,1.76,10.4113
32.25,1.77,10.2940
32.25,1.78,10.1786
32.25,1.79,10.0652
32.25,1.80,9.9537
32.25,1.81,9.8440
32.25,1.82,9.7361
32.25,1.83,9.6300
32.25,1.84,9.5256
32.25,1.85,9.4229
32.25,1.86,9.3219
32.25,1.87,9.2225
32.25,1.88,9.1246
32.25,1.89,9.0283
32.25,1.90,8.9335
32.25,1.91,8.8402
32.25,1.92,8.7484
32.25,1.93,8.6580
32.25,1.94,8.5689
32.25,1.95,8.4813
32.25,1.96,8.3949
32.25,1.97,8.3099
32.25,1.98,8.2262
32.25,1.99,8.1437
32.50,1.00,32.5000
32.50,1.01,31.8596
32.50,1.02,31.2380
32.50,1.03,30.6344
32.50,1.04,30.0481
32.50,1.05,29.4785
32.50,1.06,28.9249
32.50,1.07,28.3868
32.50,1.08,27.8635
32.50,1.09,27.3546
32.50,1.10,26.8595
32.50,1.11,26.3777
32.50,1.12,25.9088
32.50,1.13,25.4523
32.50,1.14,25.0077
32.50,1.15,24.5747
32.50,1.16,24.1528
32.50,1.17,23.7417
32.50,1.18,23.3410
32.50,1.19,22.9504
32.50,1.20,22.5694
32.50,1.21,22.1979
32.50,1.22,21.8355
32.50,1.23,21.4819
32.50,1.24,21.1368
32.50,1.25,20.8000
32.50,1.26,20.4712
32.50,1.27,20.1500
32.50,1.28,19.8364
32.50,1.29,19.5301
32.50,1.30,19.2308
32.50,1.31,18.9383
32.50,1.32,18.6524
32.50,1.33,18.3730
32.50,1.34,18.0998
32.50,1.35,17.8326
32.50,1.36,17.5714
32.50,1.37,17.3158
32.50,1.38,17.0657
32.50,1.39,16.8211
32.50,1.40,16.5816
32.50,1.41,16.3473
32.50,1.42,16.1178
32.50,1.43,15.8932
32.50,1.44,15.6732
32.50,1.45,15.4578
32.50,1.46,15.2468
32.50,1.47,15.0400
32.50,1.48,14.8375
32.50,1.49,14.6390
32.50,1.50,14.4444
32.50,1.51,14.2538
32.50,1.52,14.0668
32.50,1.53,13.8835
32.50,1.54,13.7038
32.50,1.55,13.5276
32.50,1.56,13.3547
32.50,1.57,13.1851
32.50,1.58,13.0187
32.50,1.59,12.8555
32.50,1.60,12.6953
32.50,1.61,12.5381
32.50,1.62,12.3838
32.50,1.63,12.2323
32.50,1.64,12.0836
32.50,1.65,11.9376
32.50,1.66,11.7942
32.50,1.67,11.6533
32.50,1.68,11.5150
32.50,1.69,11.3792
32.50,1.70,11.2457
32.50,1.71,11.1145
32.50,1.72,10.9857
32.50,1.73,10.8590
32.50,1.74,10.7346
32.50,1.75,10.6122
